exp	description	val_bpb	peak_mem_gb	tok_sec	mfu	steps	status	notes	gpu_name	baseline_sha	watts	joules_per_token	total_energy_joules
exp0	baseline	1.107454	6.0	0	0.0	0	baseline	kimi-k25-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp1	Increase WARMDOWN_RATIO from 0.5 to 0.75 for more aggressive LR cooldown	1.141824	6.0	0	0.0	0	discard	kimi-k25-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp2	Replace linear LR warmdown with cosine decay schedule	1.098741	6.0	0	0.0	0	keep	kimi-k25-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp3	Increase weight decay on embeddings and value embeddings from 0.001 to 0.003	1.089212	6.0	0	0.0	0	keep	kimi-k25-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp4	Add label smoothing (0.1) to cross entropy loss to improve generalization and reduce overfitting	1.359364	7.0	0	0.0	0	discard	kimi-k25-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp5	Increase logits softcap from 12 to 30 for higher dynamic range	1.084458	6.0	0	0.0	0	keep	kimi-k25-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp6	Increase weight decay on lm_head (unembedding) from 0.001 to 0.003 to match the embedding weight decay increase that previously improved val_bpb. The lm_head shares weights with embeddings but was excluded from the previous weight decay adjustment.	1.086579	6.0	0	0.0	0	discard	kimi-k25-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp7	Add 0.1 dropout to attention and MLP residual paths for regularization	1.083896	6.3	0	0.0	0	keep	kimi-k25-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp8	Add 0.1 dropout to token embeddings for additional regularization, matching the existing residual dropout rate	1.101257	6.3	0	0.0	0	discard	kimi-k25-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp9	Increase z-loss coefficient from 1e-4 to 1e-3 to strengthen logit regularization and reduce overconfident predictions	1.304000	6.0	0	0.0	0	discard	kimi-k25-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp10	Use full attention in all layers by changing window pattern to LLLL	1.404428	6.0	0	0.0	0	discard	kimi-k25-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp11	Increase logits softcap from 12 to 15 for improved dynamic range and gradient flow	1.403946	6.0	0	0.0	0	discard	kimi-k25-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp12	Increase weight decay on embedding, value embedding, and lm_head parameter groups from 0.001 to 0.003 to combine the improvements from previous experiments	1.414775	6.0	0	0.0	0	discard	kimi-k25-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
