exp	description	val_bpb	peak_mem_gb	tok_sec	mfu	steps	status	notes	gpu_name	baseline_sha
exp0	baseline	1.079296	6.0	0	0.0	0	baseline	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp1	Switch learning rate schedule to cosine decay instead of linear warmdown. []	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp2	Increase WARMDOWN_RATIO to 0.75 for a longer LR cooldown, improving late training.	1.140782	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp3	Apply weight decay to value embedding parameters in optimizer setup (increase from 0.0 to 0.001)	1.088068	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp4	Reduce MATRIX_LR from 0.04 to 0.02 to improve training stability and generalization. [^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp5		0.000000	0.0	0	0.0	0	skip	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp6	Add dropout after embedding and in MLP for better regularization. [File "/home/pat/autoresearch/.venv/lib/python3.12/site-packages/torch/_dynamo/variables/builtin.py",]	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp7	Increase weight decay for value embedding parameters from 0.002 to 0.003 for stronger regularization. [step 00141 (87.0%) | loss: 3.511429 | lrm: 0.26 | dt: 1973ms | tok/sec: 265,764 | mfu: 6.4% | epo	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp8	Switch to cosine learning rate schedule for smoother decay during warmdown.	1.088307	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp9	Increase EMA beta for smooth_train_loss from 0.9 to 0.95 for more stable loss tracking and potentially improved training dynamics.	1.082775	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp10	Increase SCALAR_LR from 0.5 to 1.0 to encourage faster adaptation of per-layer scaling parameters.	1.200512	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp11	Increase adaptive gradient clipping minimum from 0.3 to 0.5 for stronger protection against exploding gradients, potentially improving stability and throughput. [GPU: NVIDIA GeForce RTX 5070 Ti (16303	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp12		0.000000	0.0	0	0.0	0	skip	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp13	Increase Adam epsilon for embedding and value embedding parameter groups from 1e-6 to 1e-5 to improve numerical stability and potentially enhance training throughput. [GPU: NVIDIA GeForce RTX 5070 Ti 	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp14		0.000000	0.0	0	0.0	0	skip	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp15	Increase WARMDOWN_RATIO from 0.5 to 0.75 to lengthen LR cooldown and encourage more stable late training.	1.121868	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp16	Increase Adam epsilon for lm_head (unembedding) parameter group from 1e-8 to 1e-6 for improved numerical stability and potentially faster training.	1.064306	6.0	0	0.0	0	keep	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp17	Increase Adam beta2 for embedding parameter group from 0.95 to 0.98 for potentially better long-term stability in embedding training.	1.068646	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp18	FAILED TO APPLY: Reduce Muon optimizer variance reduction beta2 from 0.95 to 0.92 for potentially faster adaptation and improved training dynamics.	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp19	Increase Adam beta1 for embedding parameter group from 0.8 to 0.9 for improved stability in embedding updates. [GPU: NVIDIA GeForce RTX 5070 Ti (16303MB VRAM)	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp20		0.000000	0.0	0	0.0	0	skip	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp21	Slightly lower the weight decay floor in get_weight_decay from 0.1 to 0.07, allowing a bit more regularization late in training.	1.084021	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp22	Increase unembedding (lm_head) Adam beta2 from 0.95 to 0.98 for potentially better long-term stability in the output embedding. [GPU: NVIDIA GeForce RTX 5070 Ti (16303MB VRAM)	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp23		0.000000	0.0	0	0.0	0	skip	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp24	Increase Adam beta1 for value embedding parameter group from 0.8 to 0.9 for improved stability in value embedding updates.	1.080841	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp25	Increase Adam beta1 for lm_head (unembedding) parameter group from 0.8 to 0.9 for potentially improved stability in output embedding updates.	1.095703	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp26	Increase Adam beta2 for value embedding parameter group from 0.999 to 0.995 for potentially faster adaptation and improved value embedding dynamics.	1.080354	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp27	Switch to exponential moving average (EMA) weights for evaluation to stabilize and improve final val_bpb. []	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp28	Increase Adam beta1 for embedding parameter group from 0.8 to 0.85 for improved stability in embedding updates.	1.085844	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp29	Switch loss reduction from 'mean' to 'sum' for better gradient signal per batch, potentially improving convergence. [GPU: NVIDIA GeForce RTX 5070 Ti (16303MB VRAM)	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp30		0.000000	0.0	0	0.0	0	skip	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp31	Switch loss reduction from 'mean' to 'batchmean' for improved per-batch gradient signal without crashing flash-attn3. [return fn()	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp32		0.000000	0.0	0	0.0	0	skip	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp33		0.000000	0.0	0	0.0	0	skip	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp34	Increase weight decay for embedding parameter group from 0.001 to 0.002 for stronger regularization of token embeddings. [GPU: NVIDIA GeForce RTX 5070 Ti (16303MB VRAM)	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp35		0.000000	0.0	0	0.0	0	skip	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp36	Switch embedding optimizer from AdamW to Muon for potentially better conditioning and throughput. [GPU: NVIDIA GeForce RTX 5070 Ti (16303MB VRAM)	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp37		0.000000	0.0	0	0.0	0	skip	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp38	Increase Adam beta1 for embedding parameter group from 0.8 to 0.85 for improved stability in embedding updates (has not been combined with beta2=0.98 yet).	1.085549	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp39	Increase Adam beta1 for lm_head (unembedding) parameter group from 0.8 to 0.85 for potentially improved stability in output embedding updates.	1.090791	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp40	Switch Adam beta1 for embedding parameter group from 0.8 to 0.85 AND beta2 from 0.95 to 0.98 for improved embedding stability (combine two near-misses)	1.082787	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp41	Reduce softcap in output logits from 12 to 8 for sharper output distribution and potentially improved loss. [GPU: NVIDIA GeForce RTX 5070 Ti (16303MB VRAM)	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp42		0.000000	0.0	0	0.0	0	skip	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp43	Switch value embedding Adam beta1 from 0.9 to 0.85 for potentially improved adaptation and stability in value embedding updates.	1.079160	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp44	Reduce Muon optimizer ns_steps from 5 to 3 for faster matrix updates and improved throughput. []	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp45	Switch value embedding Adam beta2 from 0.999 to 0.98 for potentially improved adaptation and convergence in value embedding updates. [p = _parse_sub(source, state, sub_verbose, nested + 1)	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp46		0.000000	0.0	0	0.0	0	skip	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp47	Switch value embedding Adam beta2 from 0.999 to 0.98 for potentially improved adaptation and convergence in value embedding updates. [GPU: NVIDIA GeForce RTX 5070 Ti (16303MB VRAM)	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp48		0.000000	0.0	0	0.0	0	skip	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp49	Increase weight decay for Muon matrix parameter groups from 0.2 to 0.25 for stronger regularization on transformer matrices.	1.080447	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp50	Increase Adam beta1 for value embedding parameter group from 0.9 to 0.92 for potentially improved stability and adaptation in value embedding updates.	1.085040	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp51	Increase Adam beta1 for value embedding parameter group from 0.9 to 0.92 for improved stability and adaptation in value embedding updates.	1.082003	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp52	Reduce weight decay for value embedding AdamW parameter group from 0.001 to 0.0005 for gentler regularization, potentially improving embedding retention and val_bpb. [GPU: NVIDIA GeForce RTX 5070 Ti (	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp53		0.000000	0.0	0	0.0	0	skip	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp54	Increase EMA beta for smooth_train_loss from 0.9 to 0.95 for more stable loss tracking and potentially improved training dynamics. [step 00150 (87.9%) | loss: 3.528159 | lrm: 0.24 | dt: 1730ms | tok/s	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp55	Switch Adam beta1 for value embedding parameter group from 0.9 to 0.85 for potentially improved adaptation and stability in value embedding updates. [from .decomposition import select_decomp_table	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp56		0.000000	0.0	0	0.0	0	skip	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp57	Increase Adam beta1 for embedding parameter group from 0.8 to 0.85 for improved stability in embedding updates (has not been combined with beta2=0.98 yet).	1.080714	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp58	Switch value embedding Adam beta2 from 0.999 to 0.98 for potentially improved adaptation and convergence in value embedding updates (not yet successfully run).	1.084637	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp59	Reduce weight decay for AdamW embedding and value embedding parameter groups from 0.001 to 0.0005 for gentler regularization and improved embedding retention.	1.084172	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp60	Increase Adam beta1 for value embedding parameter group from 0.9 to 0.92 for improved stability and adaptation in value embedding updates.	1.083008	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp61	Switch Adam beta2 for value embedding parameter group from 0.999 to 0.98 for potentially improved adaptation and convergence in value embedding updates (not yet successfully run, attempt surgical fix)	1.083303	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp62	Switch Adam beta1 for value embedding parameter group from 0.9 to 0.85 AND beta2 from 0.999 to 0.995 for improved adaptation and stability in value embedding updates (combine two near-misses not yet c	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp63		0.000000	0.0	0	0.0	0	skip	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp64	Increase Adam beta1 for value embedding parameter group from 0.9 to 0.92 for improved stability and adaptation in value embedding updates.	1.080554	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp65	Increase Adam beta1 for lm_head (unembedding) parameter group from 0.8 to 0.85 for potentially improved stability in output embedding updates. [GPU: NVIDIA GeForce RTX 5070 Ti (16303MB VRAM)	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp66		0.000000	0.0	0	0.0	0	skip	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp67	Switch Adam beta1 for value embedding parameter group from 0.9 to 0.88 for more aggressive adaptation and potentially improved embedding dynamics. [GPU: NVIDIA GeForce RTX 5070 Ti (16303MB VRAM)	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp68		0.000000	0.0	0	0.0	0	skip	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp69	Increase Adam beta2 for lm_head (unembedding) parameter group from 0.95 to 0.98 for potentially better long-term stability in output embedding training.	1.080254	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp70	Switch embedding Adam beta1 from 0.8 to 0.85 for potentially improved stability in embedding updates (has not been combined with beta2=0.98 yet).	1.086225	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp71	Reduce WARMDOWN_RATIO from 0.5 to 0.35 for a more aggressive learning rate cooldown, potentially improving late-stage convergence and throughput. [GPU: NVIDIA GeForce RTX 5070 Ti (16303MB VRAM)	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp72		0.000000	0.0	0	0.0	0	skip	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp73	Increase Adam beta1 for lm_head (unembedding) parameter group from 0.8 to 0.85 for potentially improved stability in output embedding updates.	1.091090	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp74	Increase Adam beta1 for embedding parameter group from 0.8 to 0.85 for improved stability in embedding updates (not yet combined with beta2=0.98). [GPU: NVIDIA GeForce RTX 5070 Ti (16303MB VRAM)	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp75		0.000000	0.0	0	0.0	0	skip	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp76	Increase Adam beta1 for lm_head (unembedding) parameter group from 0.8 to 0.85 for potentially improved stability in output embedding updates.	1.089633	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp77	Increase Adam beta1 for value embedding parameter group from 0.9 to 0.92 for improved stability and adaptation in value embedding updates.	1.087195	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp78	Reduce SCALAR_LR from 0.5 to 0.25 to slow down per-layer scaling parameter updates, potentially improving stability and convergence. [GPU: NVIDIA GeForce RTX 5070 Ti (16303MB VRAM)	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp79		0.000000	0.0	0	0.0	0	skip	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp80	Switch Adam beta2 for value embedding parameter group from 0.999 to 0.98 for potentially improved adaptation and convergence in value embedding updates (not yet successfully run). [GPU: NVIDIA GeForce	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp81		0.000000	0.0	0	0.0	0	skip	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp82	Increase Adam beta1 for value embedding parameter group from 0.9 to 0.92 for improved stability and adaptation in value embedding updates. [GPU: NVIDIA GeForce RTX 5070 Ti (16303MB VRAM)	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp83		0.000000	0.0	0	0.0	0	skip	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp84	Switch to EMA beta=0.95 for smooth_train_loss to improve stability and signal tracking.	1.079633	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp85	Increase weight decay for AdamW embedding and value embedding parameter groups from 0.001 to 0.002 for stronger regularization and improved embedding retention.	1.084005	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp86	Increase weight decay for Muon matrix parameter groups from 0.2 to 0.3 for stronger regularization on transformer matrices.	1.075704	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp87	Increase Adam beta1 for value embedding parameter group from 0.9 to 0.92 for improved stability and adaptation in value embedding updates (has not been combined with beta2=0.999 yet).	1.080944	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp88	Switch value embedding Adam beta2 from 0.999 to 0.98 for potentially improved adaptation and convergence in value embedding updates (surgical fix, not yet successfully run). [terminate called after th	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp89		0.000000	0.0	0	0.0	0	skip	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp90	Switch loss EMA smoothing beta from 0.9 to 0.92 for improved signal tracking and stability.	1.080282	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp91	Switch value embedding Adam beta2 from 0.999 to 0.98 for potentially improved adaptation and convergence in value embedding updates (surgical fix, not yet successfully run). [GPU: NVIDIA GeForce RTX 5	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp92		0.000000	0.0	0	0.0	0	skip	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp93	Switch loss EMA smoothing beta from 0.9 to 0.92 for improved signal tracking and stability. [GPU: NVIDIA GeForce RTX 5070 Ti (16303MB VRAM)	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp94		0.000000	0.0	0	0.0	0	skip	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp95	Switch weight decay for AdamW embedding and value embedding parameter groups from 0.001 to 0.002 for stronger regularization and improved embedding retention.	1.081747	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp96	Switch weight decay floor in get_weight_decay from 0.1 to 0.07 for slightly stronger late regularization. [GPU: NVIDIA GeForce RTX 5070 Ti (16303MB VRAM)	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp97		0.000000	0.0	0	0.0	0	skip	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp98	Increase Adam beta1 for embedding parameter group from 0.8 to 0.85 for improved stability in embedding updates (has not been combined with beta2=0.98 yet). [step 00151 (87.8%) | loss: 3.361063 | lrm: 	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp99	Increase Adam epsilon for embedding parameter group from 1e-6 to 5e-6 for improved numerical stability and potentially faster embedding adaptation.	1.087779	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp100	Switch weight decay floor in get_weight_decay from 0.1 to 0.15 for slightly stronger late regularization. [GPU: NVIDIA GeForce RTX 5070 Ti (16303MB VRAM)	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp101		0.000000	0.0	0	0.0	0	skip	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp102	Switch value embedding AdamW parameter group weight decay from 0.001 to 0.002 for slightly stronger regularization. [GPU: NVIDIA GeForce RTX 5070 Ti (16303MB VRAM)	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp103		0.000000	0.0	0	0.0	0	skip	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp104	Switch embedding AdamW parameter group weight decay from 0.001 to 0.003 for stronger regularization of token embeddings.	1.078923	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp105	Switch weight decay for AdamW embedding parameter group from 0.001 to 0.002 for stronger regularization of token embeddings (not yet tried at this exact value).	1.079211	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp106	Increase weight decay for AdamW embedding parameter group from 0.001 to 0.002 for stronger regularization of token embeddings.	1.079422	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp107	Switch embedding AdamW parameter group weight decay from 0.001 to 0.002 for stronger regularization of token embeddings (not yet tried at this exact value).	1.083653	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp108	Increase AdamW epsilon for embedding parameter group from 1e-6 to 2e-6 for improved numerical stability and potentially faster embedding adaptation.	1.083914	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp109	Increase Adam beta2 for lm_head (unembedding) parameter group from 0.95 to 0.98 for potentially better long-term stability in output embedding training. [GPU: NVIDIA GeForce RTX 5070 Ti (16303MB VRAM)	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp110		0.000000	0.0	0	0.0	0	skip	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp111	Switch Adam beta2 for value embedding parameter group from 0.999 to 0.995 for improved adaptation and stability in value embedding updates. [step 00152 (88.0%) | loss: 3.339210 | lrm: 0.24 | dt: 1728m	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp112	Switch embedding AdamW parameter group weight decay from 0.001 to 0.002 for stronger regularization of token embeddings (not yet tried at this exact value).	1.079017	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp113	Increase Adam epsilon for embedding AdamW parameter group from 1e-6 to 2e-6 for improved numerical stability and potentially faster embedding adaptation. [step 00117 (66.9%) | loss: 3.818968 | lrm: 0.	0.000000	0.0	0	0.0	0	crash	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp114	Increase weight decay for AdamW embedding parameter group from 0.001 to 0.002 for stronger regularization of token embeddings (not yet tried at this exact value).	1.079420	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp115	Switch WARMDOWN_RATIO from 0.5 to 0.75 for longer LR cooldown, supporting more stable late training.	1.117740	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp116	Switch embedding AdamW parameter group weight decay from 0.001 to 0.002 for stronger regularization of token embeddings (not yet tried at this exact value).	1.085730	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
exp117	Increase weight decay for AdamW parameter group on value embeddings from 0.001 to 0.002 for stronger regularization.	1.081168	6.0	0	0.0	0	discard	gpt41-r2-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704
